original_id,new_name,words_used,status,txt_path,img_path
c1a24f0b3775_1142,btw scored a rare miles,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1142_en_US_notes_people relationships___PART034_43.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1142 just scored a rare miles.jpg
c1a24f0b3775_1143,should probably ordr,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1143_en_US_notes_people relationships___PART034_44.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1143 should probably ordr fresh basil.jpg
c1a24f0b3775_1144,quick note on booking,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1144_en_US_notes_people relationships___PART034_45.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1144 quick note on booking code.jpg
c1a24f0b3775_1145,found news from zara that tickets r sold,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1145_en_US_notes_people relationships___PART034_46.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1145 got news from zara that tickets r sold o.jpg
c1a24f0b3775_1146,btw personal,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1146_en_US_notes_people relationships___PART034_47.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1146 btw personal trainer mila said est 3 app.jpg
c1a24f0b3775_1147,maybe ask grandpa,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1147_en_US_notes_people relationships___PART034_48.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1147 maybe ask grandpa about onyx cuz.jpg
c1a24f0b3775_1148,finally talked to adalynn,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1148_en_US_notes_people relationships___PART034_49.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1148 finally talked to adalynn my poker budy.jpg
c1a24f0b3775_1149,river said,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1149_en_US_notes_people relationships___PART034_50.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1149 river said id be better off just asking.jpg
c1a24f0b3775_1150,fyi so tired of 7am shift,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1150_en_US_notes_people relationships___PART034_51.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1150 so so tired of 7am shift.jpg
c1a24f0b3775_1151,tell zuri my hiking buddy 4 dinner plans,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1151_en_US_notes_people relationships___PART034_52.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1151 ask zuri my hiking buddy 4 dinner plans .jpg
c1a24f0b3775_1152,been meanig,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1152_en_US_notes_people relationships___PART034_53.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1152 been meanig to ask.jpg
c1a24f0b3775_1153,actually worried abt wknd trip with my h,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1153_en_US_notes_people relationships___PART034_54.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1153 low key worried abt wknd trip with my ho.jpg
c1a24f0b3775_1154,well so picked up new tool,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1154_en_US_notes_people relationships___PART034_55.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1154 ok so picked up new tool.jpg
c1a24f0b3775_1157,schedule time w my babysitter,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1157_en_US_notes_people relationships___PART034_58.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1157 schedule time w my babysitter.jpg
c1a24f0b3775_1158,cant stop thinking abt fundraiser,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1158_en_US_notes_people relationships___PART034_59.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1158 cant stop thinking abt fundraiser idea t.jpg
c1a24f0b3775_1159,planning to make homework tracker printa,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1159_en_US_notes_people relationships___PART034_60.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1159 need to make homework tracker printable.jpg
c1a24f0b3775_1160,honestly putting off calling cooper,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1160_en_US_notes_people relationships___PART035_61.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1160 been putting off calling cooper.jpg
c1a24f0b3775_1161,tryna call faher in law today to comfirm,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1161_en_US_notes_people relationships___PART035_62.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1161 gotta call faher in law today to comfirm.jpg
c1a24f0b3775_1162,np emery,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1162_en_US_notes_people relationships___PART035_63.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1162 np Emery said step-sister definitly forg.jpg
c1a24f0b3775_1163,considering if julian my fiancé knows an,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1163_en_US_notes_people relationships___PART035_64.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1163 wondering if julian my fiancé knows any1.jpg
c1a24f0b3775_1165,been meaning to pick,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1165_en_US_notes_people relationships___PART035_66.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1165 been meaning to pick up some meal prep c.jpg
c1a24f0b3775_1166,tell me to review onyx friends notes on,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1166_en_US_notes_people relationships___PART035_67.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1166 remind me to review onyx friends notes o.jpg
c1a24f0b3775_1167,quick note on the,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1167_en_US_notes_people relationships___PART035_68.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1167 quick note on the new journaling prompt .jpg
c1a24f0b3775_1168,also talked to mark,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1168_en_US_notes_people relationships___PART035_69.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1168 finally talked to mark.jpg
c1a24f0b3775_1169,xavier said,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1169_en_US_notes_people relationships___PART035_70.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1169 xavier said we need to.jpg
c1a24f0b3775_1170,my purina,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1170_en_US_notes_people relationships___PART035_71.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1170 my purina stock is low again.jpg
c1a24f0b3775_1171,finally talked to bro,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1171_en_US_notes_people relationships___PART035_72.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1171 finally talked to bro and he said deshaw.jpg
c1a24f0b3775_1172,told girlfriend,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1172_en_US_notes_people relationships___PART035_73.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1172 told girlfriend abt that est 500 dollars.jpg
c1a24f0b3775_1173,been meaning to call,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1173_en_US_notes_people relationships___PART035_74.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1173 been meaning to call you.jpg
c1a24f0b3775_1174,wondering if friend,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1174_en_US_notes_people relationships___PART035_75.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1174 wondering if friend gonna take me to.jpg
c1a24f0b3775_1175,finally talked to ignacio,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1175_en_US_notes_people relationships___PART035_76.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1175 finally talked to ignacio bestie.jpg
c1a24f0b3775_1176,just got word,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1176_en_US_notes_people relationships___PART035_77.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1176 just got word frm dulce my realtor that .jpg
c1a24f0b3775_1177,check with our,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1177_en_US_notes_people relationships___PART035_78.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1177 check with our reaktor about showigs thi.jpg
c1a24f0b3775_1178,schedule time w aniya,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1178_en_US_notes_people relationships___PART035_79.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1178 schedule time w aniya tmrw to discuss ta.jpg
c1a24f0b3775_1179,i got,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1179_en_US_notes_people relationships___PART035_80.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1179 i got a deadline tomarow stlist said go .jpg
c1a24f0b3775_1180,i need to,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1180_en_US_notes_people relationships___PART036_81.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1180 i need to decide on uniform for tomorow .jpg
c1a24f0b3775_1181,just got back,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1181_en_US_notes_people relationships___PART036_82.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1181 just got back frrom deff long work wknd.jpg
c1a24f0b3775_1182,my case,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1182_en_US_notes_people relationships___PART036_83.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1182 my case got denied tue bc.jpg
c1a24f0b3775_1183,saw dog,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1183_en_US_notes_people relationships___PART036_84.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1183 saw dog park friend today and they remin.jpg
c1a24f0b3775_1184,khaleesi needs,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1184_en_US_notes_people relationships___PART036_85.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1184 khaleesi needs this habit tracker done t.jpg
c1a24f0b3775_1185,bout to call stevie today,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1185_en_US_notes_people relationships___PART036_86.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1185 gotta call stevie today.jpg
c1a24f0b3775_1187,tired tmrw,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1187_en_US_notes_people relationships___PART036_88.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1187 tired tmrw have appt witth sadie.jpg
c1a24f0b3775_1188,schedule time w my gym,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1188_en_US_notes_people relationships___PART036_89.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1188 schedule time w my gym buddy eleanor for.jpg
c1a24f0b3775_1189,i need those,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1189_en_US_notes_people relationships___PART036_90.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1189 i need those reference checks.jpg
c1a24f0b3775_1190,should probably get,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1190_en_US_notes_people relationships___PART036_91.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1190 should probably get aliayahs size in new.jpg
c1a24f0b3775_1192,gonna be,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1192_en_US_notes_people relationships___PART036_93.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1192 gonna be reallly late for wkd shift.jpg
c1a24f0b3775_1193,thanks for,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1193_en_US_notes_people relationships___PART036_94.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1193 thanks for suggeestion.jpg
c1a24f0b3775_1194,this is,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1194_en_US_notes_people relationships___PART036_95.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1194 this is putting me on.jpg
